file,centroid_y,centroid_x,gold_diameter_nm,gold_radius_px,capsid_diameter_nm,ring_contrast,peak_prominence,wall_radius_cv,is_reliable,overlapping
VLP_100_06_14_0004.dm3,11.176755447941888,51.813559322033896,13.450117397032182,11.465687201119065,,,,,False,False
VLP_100_06_14_0004.dm3,16.16549295774648,700.3380281690141,15.773396377132183,13.446189622059965,,,,,False,False
VLP_100_06_14_0004.dm3,96.91287878787878,416.57575757575756,15.207856659194176,12.964089628857149,,0.036813236534054106,0.036813236534054106,,False,False
VLP_100_06_14_0004.dm3,142.95833333333334,32.473214285714285,12.131672781181184,10.341765891652821,27.660288828466722,0.15966856911834704,0.15966856911834704,0.14255301139786958,True,False
VLP_100_06_14_0004.dm3,184.2883435582822,78.04907975460122,11.949778332411439,10.186708148166206,26.862345689718122,0.28028539670572183,0.28028539670572183,0.07714633558002354,True,False
VLP_100_06_14_0004.dm3,210.390243902439,163.58841463414635,11.986378045470884,10.217907939900583,27.50401770516724,0.24893084824930867,0.24893084824930867,0.4027664608134244,False,False
VLP_100_06_14_0004.dm3,263.7412398921833,249.26954177897574,12.747881095901436,10.86705883733894,,0.02520355948232711,0.02520355948232711,,False,False
VLP_100_06_14_0004.dm3,269.31072210065645,559.1422319474835,14.148459280353842,12.060995729457511,,0.07524852240262175,0.07524852240262175,,False,False
VLP_100_06_14_0004.dm3,285.80409356725147,970.9619883040936,12.239511993342786,10.433694507453072,25.732776673115847,0.2268006375585077,0.2268006375585077,0.38125595290345726,False,False
VLP_100_06_14_0004.dm3,306.2040072859745,630.1347905282331,15.507336874716751,13.219384536161321,,,,,False,False
VLP_100_06_14_0004.dm3,306.7451612903226,930.9387096774194,11.652843024445058,9.933582672781009,25.577319154981215,0.19065468437114474,0.19065468437114474,0.09337945803757379,True,False
VLP_100_06_14_0004.dm3,319.5820895522388,534.5597014925373,10.834738805972727,9.23618154310838,26.17372738298381,0.2009517147073806,0.2009517147073806,0.08401680504168059,True,False
VLP_100_06_14_0004.dm3,340.0921658986175,450.90552995391704,13.78782980651056,11.753573524837677,,0.07147475235870848,0.07147475235870848,,False,False
VLP_100_06_14_0004.dm3,340.4328767123288,908.1506849315068,12.644378318830535,10.778826859036359,,0.05194967081677415,0.05194967081677415,,False,False
VLP_100_06_14_0004.dm3,349.9922279792746,336.48445595854923,13.00303410166508,11.084566571000565,,,,,False,False
VLP_100_06_14_0004.dm3,356.02162162162165,217.71621621621622,12.73068907041771,10.852403323135505,,,,,False,False
VLP_100_06_14_0004.dm3,362.5104895104895,166.24009324009324,13.708176743657772,11.685672474138842,,0.04780601604262702,0.04780601604262702,,False,False
VLP_100_06_14_0004.dm3,400.23708920187795,971.1877934272301,13.6601619665579,11.64474179680661,,0.056514759199835896,0.056514759199835896,,False,False
VLP_100_06_14_0004.dm3,410.25307125307125,409.33906633906633,13.352059340357135,11.382096629215674,25.68639397247137,0.298536373969332,0.298536373969332,0.07247430753394787,True,False
VLP_100_06_14_0004.dm3,425.092050209205,468.744769874477,14.469882265836997,12.334995970645954,,0.04618080414814718,0.04618080414814718,,False,False
VLP_100_06_14_0004.dm3,445.6256038647343,163.3695652173913,13.466390987251781,11.479559785988718,,0.057454281742240376,0.057454281742240376,,False,False
VLP_100_06_14_0004.dm3,451.35890410958905,684.5150684931507,12.644378318830535,10.778826859036359,27.700292028072926,0.18642969445041557,0.18642969445041557,0.12080383833432344,True,False
VLP_100_06_14_0004.dm3,479.2451612903226,888.3956989247312,14.271759731320339,12.166104433032896,,0.04576065233571386,0.04576065233571386,,False,False
VLP_100_06_14_0004.dm3,495.5267379679144,830.187165775401,12.799318619286183,10.910907269000948,27.293947959548525,0.2744648956283952,0.2744648956283952,0.07642796191225244,True,False
VLP_100_06_14_0004.dm3,506.6190476190476,207.88220551378447,13.220183917317952,11.269678104867614,,0.04421084910777506,0.04421084910777506,,False,False
VLP_100_06_14_0004.dm3,511.4422110552764,333.6281407035176,13.203606877672629,11.255546841497692,,,,,False,False
VLP_100_06_14_0004.dm3,551.6918429003022,831.4018126888218,12.041069027777855,10.264529815185629,26.591014238145355,0.32243026307354794,0.32243026307354794,0.4166658497524914,False,False
VLP_100_06_14_0004.dm3,568.3562945368171,418.4608076009501,13.579760079421645,11.576202403352141,26.805538630614368,0.33101354450404774,0.33101354450404774,0.06564378552893926,True,False
VLP_100_06_14_0004.dm3,599.8513238289206,385.9857433808554,14.66532849089414,12.501606061472312,28.11638486659857,0.1649687008061566,0.1649687008061566,0.10812367840210456,True,False
VLP_100_06_14_0004.dm3,599.9935064935065,847.6558441558442,11.615192383132591,9.901487006738307,25.58003313041493,0.2867100304016697,0.2867100304016697,0.3790292791387553,False,False
VLP_100_06_14_0004.dm3,604.6798143851508,729.7795823665894,13.740093379978765,11.71288013023329,,0.006173953288860057,0.006173953288860057,,False,False
VLP_100_06_14_0004.dm3,609.589247311828,451.27311827956987,14.271759731320339,12.166104433032896,28.049799952108312,0.23164290413681132,0.23164290413681132,0.29518278412406995,False,False
VLP_100_06_14_0004.dm3,740.4736842105264,731.4962406015038,13.220183917317952,11.269678104867614,26.406021087805545,0.33931489238614837,0.33931489238614837,0.09040716277041115,True,False
VLP_100_06_14_0004.dm3,791.1538461538462,510.42490842490844,10.935342067424894,9.321941800299703,25.428101644672076,0.3162129033925106,0.3162129033925106,0.08761947813457072,True,False
VLP_100_06_14_0004.dm3,797.2974910394265,749.179211469534,11.054857552095463,9.423823971471327,,0.04642368065531244,0.04642368065531244,,False,False
VLP_100_06_14_0004.dm3,801.0417910447761,685.3910447761194,12.113606244304961,10.32636489145962,27.388327262346998,0.24697789979369433,0.24697789979369433,0.08385002966195323,True,False
VLP_100_06_14_0004.dm3,826.8791469194313,578.9407582938388,13.595878494685145,11.589942707777277,,0.010792442723902007,0.010792442723902007,,False,False
VLP_100_06_14_0004.dm3,838.3631436314363,996.9837398373984,12.713473796727026,10.837727990765352,27.316350932255382,0.31294427604286434,0.31294427604286434,0.04760536595014892,True,False
VLP_100_06_14_0004.dm3,837.4984709480123,531.0214067278288,11.968092179681694,10.202319970580199,26.301403434790966,0.2566456589823397,0.2566456589823397,0.3622154055254967,False,False
VLP_100_06_14_0004.dm3,844.53,427.8175,13.236740196713859,11.283791670955125,27.00790668194052,0.24292904554495204,0.24292904554495204,0.12059058191646946,True,False
VLP_100_06_14_0004.dm3,848.5387387387387,659.545945945946,15.591846148275048,13.291425312283248,,0.13678450780817214,0.13678450780817214,,False,False
VLP_100_06_14_0004.dm3,856.1106796116505,746.3184466019418,15.019471935056483,12.80349918517013,,0.05469793663366984,0.05469793663366984,,False,False
VLP_100_06_14_0004.dm3,863.1662468513854,918.2921914357682,13.187008999486416,11.24139781410501,28.370757180003075,0.32070037201812296,0.32070037201812296,0.2250090989208827,False,False
VLP_100_06_14_0004.dm3,884.9646799116998,149.27593818984548,14.08640433529713,12.008096370418468,,,,,False,False
VLP_100_06_14_0004.dm3,914.3594470046083,1011.5460829493088,13.78782980651056,11.753573524837677,,,,,False,False
VLP_100_06_14_0004.dm3,920.5786350148368,92.43916913946587,12.149712453273972,10.357143990692485,25.899552528026657,0.20281231651148102,0.20281231651148102,0.08676259348293006,True,False
VLP_100_06_14_0004.dm3,934.5463917525773,573.1099656357388,11.29009363239212,9.624353322664494,26.895834736174624,0.2964003700385201,0.2964003700385201,0.29148687463440204,False,False
VLP_100_06_14_0004.dm3,977.4720670391062,33.21508379888268,12.52254388998473,10.674967880691588,27.08364675466436,0.24698927544395555,0.24698927544395555,0.07969907333144567,True,False
VLP_100_06_14_0004.dm3,979.3936781609195,639.6149425287356,12.346409324200758,10.524820207108489,,,,,False,False
VLP_100_06_14_0004.dm3,1000.2475633528265,709.4775828460039,14.99027954218242,12.778613837669742,,,,,False,False
VLP_100_06_14_0004.dm3,1016.6958041958042,239.24125874125875,11.192679441949538,9.541311620975605,,,,,False,False
VLP_100_06_14_0003.dm3,6.4935064935064934,4.824675324675325,8.213181298899391,7.001408606295148,,,,,False,False
VLP_100_06_14_0003.dm3,7.598455598455598,213.62548262548262,10.651258655452747,9.079772052293041,,,,,False,False
VLP_100_06_14_0003.dm3,16.046439628482972,74.08049535603715,11.894667608260649,10.139728459745083,,,,,False,False
VLP_100_06_14_0003.dm3,23.39946380697051,703.9812332439678,12.782195777346619,10.896310731002211,,,,,False,False
VLP_100_06_14_0003.dm3,28.278996865203762,588.2978056426332,11.820786970445416,10.076748170547344,28.524275735983885,0.18645452650777272,0.18645452650777272,0.12538749557052545,True,False
VLP_100_06_14_0003.dm3,46.63323782234957,155.487106017192,12.364135692732415,10.539931227391522,28.33479087111334,0.33275982689843725,0.33275982689843725,0.05962660142637378,False,True
VLP_100_06_14_0003.dm3,47.551515151515154,407.56060606060606,12.022866343103168,10.249012754438885,31.22921904441089,0.3721845990809228,0.3721845990809228,0.05512637983000021,True,False
VLP_100_06_14_0003.dm3,54.54915254237288,919.7322033898305,11.367423944699787,9.690274321412074,28.964480132643335,0.34236630377959715,0.34236630377959715,0.08240390098313653,True,False
VLP_100_06_14_0003.dm3,59.24444444444445,543.2952380952381,11.746441660788134,10.013371767186818,29.606927432318734,0.3912026259775522,0.3912026259775522,0.07216878364870322,True,False
VLP_100_06_14_0003.dm3,60.44307692307692,313.55384615384617,11.931436374811778,10.171072362820547,29.992805883583575,0.3214453339014144,0.3214453339014144,0.12823078939338822,True,False
VLP_100_06_14_0003.dm3,70.7915309446254,791.0162866449512,11.596321221387115,9.885400096021595,28.965170201840323,0.3634343638170839,0.3634343638170839,0.06985323234227074,True,False
VLP_100_06_14_0003.dm3,72.39837398373983,1000.3861788617886,10.380507886741853,8.848967849484623,,,,,False,False
VLP_100_06_14_0003.dm3,86.77142857142857,238.71142857142857,12.381836683460492,10.55502061411188,29.051706224503985,0.3700246885226394,0.3700246885226394,0.040768245749551756,True,False
VLP_100_06_14_0003.dm3,85.92469879518072,880.8674698795181,12.059244236655108,10.280023453913834,29.35429954681615,0.32957986974864917,0.32957986974864917,0.07390521369564307,True,False
VLP_100_06_14_0003.dm3,92.81437125748504,160.58982035928145,12.095512722265058,10.31094088749354,29.886672911550974,0.3193461456477965,0.3193461456477965,0.09467613256557657,False,True
VLP_100_06_14_0003.dm3,96.61307901907357,583.4414168937329,12.67897312580511,10.808317548511017,30.552664258363368,0.3323628472554815,0.3323628472554815,0.051447053690164675,True,False
VLP_100_06_14_0003.dm3,104.70076726342711,829.2378516624041,13.086979673973907,11.156126814350138,29.556908562175977,0.39740691643924614,0.39740691643924614,0.10196555999616151,True,False
VLP_100_06_14_0003.dm3,108.18895348837209,67.2296511627907,12.27524787083171,10.464157913908982,29.05579749651885,0.3775060276039703,0.3775060276039703,0.09750161053097532,True,False
VLP_100_06_14_0003.dm3,117.49875930521092,437.46898263027293,13.28628524901017,11.32602684669552,32.290698901372494,0.3021209214001987,0.3021209214001987,0.23038426193820058,False,False
VLP_100_06_14_0003.dm3,145.37102473498234,535.3604240282685,11.133821823950438,9.491137855389772,28.59758457354672,0.2534648796720305,0.2534648796720305,0.15791389972181644,True,False
VLP_100_06_14_0003.dm3,156.41666666666666,385.3560606060606,10.753578571029195,9.166995688475081,30.090895504798436,0.32803522672185215,0.32803522672185215,0.07303296736009218,True,False
VLP_100_06_14_0003.dm3,163.43214285714285,836.0392857142857,11.074651404207282,9.440697438826296,30.145124177154553,0.371791049887691,0.371791049887691,0.07517293082676685,True,False
VLP_100_06_14_0003.dm3,162.96703296703296,916.9413919413919,10.935342067424894,9.321941800299703,29.981084588892248,0.3361617372335925,0.3361617372335925,0.04081632653061224,True,False
VLP_100_06_14_0003.dm3,165.04089219330854,103.91078066914498,10.854934049603413,9.25339718068125,29.092047591038845,0.40664734897216576,0.40664734897216576,0.05587260669577024,True,False
VLP_100_06_14_0003.dm3,175.02903225806452,287.59354838709675,11.652843024445058,9.933582672781009,29.397291351081975,0.3698242035306406,0.3698242035306406,0.0667170381635899,True,False
VLP_100_06_14_0003.dm3,182.14285714285714,631.0498338870432,11.482442967594642,9.788323438736636,29.797865559965373,0.3454075473972484,0.3454075473972484,0.0721647852673794,True,False
VLP_100_06_14_0003.dm3,182.83464566929135,467.12204724409446,10.547946236467828,8.991702346646203,30.264156382204387,0.3258973129534293,0.3258973129534293,0.06400771681684514,True,False
VLP_100_06_14_0003.dm3,199.18627450980392,140.9640522875817,11.577419299740544,9.869286963719311,29.44660141586478,0.37985838581909775,0.37985838581909775,0.060264319088687936,True,False
VLP_100_06_14_0003.dm3,208.3646408839779,986.8867403314918,12.592307905501157,10.734438914006276,29.28277613940197,0.32663934522753213,0.32663934522753213,0.12123060265949083,True,False
VLP_100_06_14_0003.dm3,226.52733118971062,355.5369774919614,11.671622799762941,9.949591680222808,29.17733330998541,0.3256575621597748,0.3256575621597748,0.17647058823529413,False,True
VLP_100_06_14_0003.dm3,226.16349809885932,568.8136882129278,10.733192621755656,9.149617481968136,30.107077896913246,0.3272931496530832,0.3272931496530832,0.061224489795918366,True,False
VLP_100_06_14_0003.dm3,233.51791530944627,241.2671009771987,11.596321221387115,9.885400096021595,28.384002935549432,0.2890788402491676,0.2890788402491676,0.13015395530653337,True,False
VLP_100_06_14_0003.dm3,233.45079365079366,400.65396825396823,11.746441660788134,10.013371767186818,29.928974051662333,0.3839892257521052,0.3839892257521052,0.13968441330037049,False,True
VLP_100_06_14_0003.dm3,251.60660660660662,519.2762762762762,12.077392093779503,10.295493776366547,29.67261461214754,0.41085973311473617,0.41085973311473617,0.020833333333333332,True,False
VLP_100_06_14_0003.dm3,263.6788321167883,823.8430656934306,10.955351859213872,9.338999347593866,28.980576080401594,0.40130611921175635,0.40130611921175635,0.055119818980512304,True,False
VLP_100_06_14_0003.dm3,271.6181229773463,892.9870550161812,11.63403293466069,9.91754782346883,30.007016895899273,0.4025231287870397,0.4025231287870397,0.0721647852673794,True,False
VLP_100_06_14_0003.dm3,273.16959064327483,441.6374269005848,12.239511993342786,10.433694507453072,29.18345490271178,0.3697749199348402,0.3697749199348402,0.08134037797334655,True,False
VLP_100_06_14_0003.dm3,304.92615384615385,545.7784615384616,11.931436374811778,10.171072362820547,30.878651988398705,0.3496724173004026,0.3496724173004026,0.06715104850417743,True,False
VLP_100_06_14_0003.dm3,308.2439024390244,321.58188153310107,11.212229988625282,9.557977680176279,29.88940484388882,0.4258781731280719,0.4258781731280719,0.12297509238026914,True,False
VLP_100_06_14_0003.dm3,314.56,857.5384615384615,11.931436374811778,10.171072362820547,28.41362302298662,0.39280911050570727,0.39280911050570727,0.05986843400892496,True,False
VLP_100_06_14_0003.dm3,323.25678496868477,372.5657620041754,14.48501021797266,12.347891944863939,32.603404472140056,0.20642583678892812,0.20642583678892812,0.3164187039423369,False,False
VLP_100_06_14_0003.dm3,322.2142857142857,609.6989795918367,13.103704255461293,11.170383851240114,30.15320202316279,0.32112874177128914,0.32112874177128914,0.06070183118325583,True,False
VLP_100_06_14_0003.dm3,326.54782608695655,32.12173913043478,10.037255219695162,8.556358677747903,28.241366855662356,0.3696881237064338,0.3696881237064338,0.09938079899999065,True,False
VLP_100_06_14_0003.dm3,328.2459546925566,790.5080906148868,11.63403293466069,9.91754782346883,30.013158503831136,0.3888336333344402,0.3888336333344402,0.2503512272018079,False,False
VLP_100_06_14_0003.dm3,333.4895833333333,712.5277777777778,11.231746504681109,9.574614729634384,29.616390009015994,0.3639723207009906,0.3639723207009906,0.10465446946941671,True,False
VLP_100_06_14_0003.dm3,362.36858006042297,171.7311178247734,12.041069027777855,10.264529815185629,30.419077586998785,0.3591550171078327,0.3591550171078327,0.12103835571369612,True,False
VLP_100_06_14_0003.dm3,369.3910034602076,543.757785467128,11.25122916720678,9.591222920311857,,0.03743225430853303,0.03743225430853303,,False,False
VLP_100_06_14_0003.dm3,373.796568627451,255.02205882352942,13.368452298452745,11.396070970426017,31.9959835132614,0.4345037553644311,0.4345037553644311,0.06242921731072505,True,False
VLP_100_06_14_0003.dm3,378.4926315789474,419.73052631578946,14.424403214844602,12.296226898414837,29.62730963398277,0.23977806932847823,0.23977806932847823,0.1289610639879162,True,False
VLP_100_06_14_0003.dm3,382.9197324414716,787.3846153846154,11.444231736944472,9.755749892701914,29.434304484074147,0.4253698195326652,0.4253698195326652,0.08085416576703798,False,True
VLP_100_06_14_0003.dm3,387.1493902439024,611.2408536585366,11.986378045470884,10.217907939900583,28.616642811635458,0.43132790053456005,0.43132790053456005,0.07671385692476572,True,False
VLP_100_06_14_0003.dm3,388.15625,676.2048611111111,11.231746504681109,9.574614729634384,29.913171311061564,0.46863794507987117,0.46863794507987117,0.0858980338670346,True,False
VLP_100_06_14_0003.dm3,412.0315186246418,315.64469914040114,12.364135692732415,10.539931227391522,30.036961565686443,0.37676295322834624,0.37676295322834624,0.08654556004398999,True,False
VLP_100_06_14_0003.dm3,414.7439024390244,752.1646341463414,11.986378045470884,10.217907939900583,29.338724042051314,0.3722791569932955,0.3722791569932955,0.07216878364870322,False,True
VLP_100_06_14_0003.dm3,414.2432432432432,887.8682432432432,11.386674464747042,9.706684619910241,30.035769024888843,0.34713908465237653,0.34713908465237653,0.0795742625841396,True,False
VLP_100_06_14_0003.dm3,425.68111455108357,571.5386996904025,11.894667608260649,10.139728459745083,29.781076923666042,0.3759292154130542,0.3759292154130542,0.06400771681684514,True,False
VLP_100_06_14_0003.dm3,426.67755102040815,149.25306122448978,10.359387808124644,8.83096382707056,29.911979544246112,0.38727231543104934,0.38727231543104934,0.06695776157160666,True,False
VLP_100_06_14_0003.dm3,430.25069637883007,383.5376044568245,12.540021280053004,10.689866656791414,29.014005714791452,0.41487777074060683,0.41487777074060683,0.08861898765151287,True,False
VLP_100_06_14_0003.dm3,435.8411458333333,37.411458333333336,12.969303735894556,11.055812783082736,30.072514049288,0.3586060715120861,0.3586060715120861,0.09467613256557657,True,False
VLP_100_06_14_0003.dm3,452.180790960452,839.7570621468926,12.452389030472863,10.61516366850092,28.643640654924333,0.30194839592687506,0.30194839592687506,0.12466890994545192,True,False
VLP_100_06_14_0003.dm3,471.48458149779736,973.3083700440528,14.101943671886724,12.02134303343187,29.676091243875202,0.2662568883315697,0.2662568883315697,0.1264156698183208,True,False
VLP_100_06_14_0003.dm3,468.7565982404692,512.0733137829912,12.221604870375806,10.418429401242426,29.088000065856868,0.27619466111939833,0.27619466111939833,0.13517250067329376,True,False
VLP_100_06_14_0003.dm3,477.566757493188,190.36784741144413,12.67897312580511,10.808317548511017,28.803661713635208,0.33514935528986867,0.33514935528986867,0.05212189489202654,True,False
VLP_100_06_14_0003.dm3,499.56410256410254,656.7399267399268,10.935342067424894,9.321941800299703,28.371801147960745,0.288856038695707,0.288856038695707,0.12983870960876698,True,False
VLP_100_06_14_0003.dm3,500.61764705882354,713.718487394958,10.210324097011014,8.703892974511014,28.71621912132395,0.4622667934132701,0.4622667934132701,0.07838154946660846,True,False
VLP_100_06_14_0003.dm3,502.03010033444815,864.5752508361204,11.444231736944472,9.755749892701914,29.102704178703306,0.35897935158779365,0.35897935158779365,0.3211017721633142,False,False
VLP_100_06_14_0003.dm3,517.6295180722891,919.7801204819277,12.059244236655108,10.280023453913834,29.667101094956056,0.4188313152044617,0.4188313152044617,0.041666666666666664,True,False
VLP_100_06_14_0003.dm3,524.8726114649681,816.8407643312102,11.727781694025127,9.997464891746821,30.079862655349714,0.36196770768885694,0.36196770768885694,0.08838834764831843,True,False
VLP_100_06_14_0003.dm3,525.3593220338983,217.31525423728814,11.367423944699787,9.690274321412074,28.713942809614778,0.35498983299904513,0.35498983299904513,0.05711367599285714,True,False
VLP_100_06_14_0003.dm3,529.2372881355932,374.62033898305083,11.367423944699787,9.690274321412074,29.076729415519274,0.36244272756143825,0.36244272756143825,0.035662632154359136,True,False
VLP_100_06_14_0003.dm3,537.7620578778135,307.7556270096463,11.671622799762941,9.949591680222808,28.682338165067186,0.4070542794197246,0.4070542794197246,0.062262031323672064,True,False
VLP_100_06_14_0003.dm3,556.023102310231,668.2310231023102,11.520527460113973,9.82078894558317,28.9868737715617,0.2908952742826557,0.2908952742826557,0.0792588016141361,True,False
VLP_100_06_14_0003.dm3,560.13671875,616.29296875,10.589392157371087,9.0270333367641,27.94898611465938,0.3553386051421734,0.3553386051421734,0.04897639262405252,True,False
VLP_100_06_14_0003.dm3,566.9078590785908,74.73441734417344,12.713473796727026,10.837727990765352,29.38018763046007,0.3781288868342134,0.3781288868342134,0.041666666666666664,True,False
VLP_100_06_14_0003.dm3,565.0827338129496,504.84892086330933,11.035028195230579,9.40692023773423,28.95984777464507,0.3372786456627235,0.3372786456627235,0.0425531914893617,True,False
VLP_100_06_14_0003.dm3,576.5905292479108,273.51532033426184,12.540021280053004,10.689866656791414,28.941010196147783,0.3880638654336183,0.3880638654336183,0.07056648490117871,True,False
VLP_100_06_14_0003.dm3,575.2425876010782,388.75471698113205,12.747881095901436,10.86705883733894,30.150382482818948,0.38307580029043176,0.38307580029043176,0.08143126241192597,True,False
VLP_100_06_14_0003.dm3,596.0737527114967,852.1583514099783,14.210243239233584,12.11366408361762,29.06819382881799,0.2278658456922822,0.2278658456922822,0.07371671613334456,True,False
VLP_100_06_14_0003.dm3,592.5375722543353,950.5346820809249,12.310880015073453,10.49453289192004,30.08600067515918,0.3385772198476459,0.3385772198476459,0.04844274265972444,True,False
VLP_100_06_14_0003.dm3,598.6790450928382,111.44031830238727,12.850550252840176,10.954580187815921,28.381671247572907,0.360501367310085,0.360501367310085,0.09369503274624416,True,False
VLP_100_06_14_0003.dm3,618.8809523809524,39.3843537414966,11.348140768907735,9.673836185197393,28.953184633617038,0.3827998794611442,0.3827998794611442,0.06327122086297036,True,False
VLP_100_06_14_0003.dm3,619.8403614457832,895.7289156626506,12.059244236655108,10.280023453913834,29.07391009727489,0.38773927925729457,0.38773927925729457,0.06573682103577261,True,False
VLP_100_06_14_0003.dm3,622.9806451612903,618.741935483871,11.652843024445058,9.933582672781009,30.977298593193026,0.2842661700531191,0.2842661700531191,0.0775873307865516,True,False
VLP_100_06_14_0003.dm3,627.5745257452575,158.02439024390245,12.713473796727026,10.837727990765352,29.312566591562966,0.3873814213414587,0.3873814213414587,0.05574419975054359,True,False
VLP_100_06_14_0003.dm3,629.6557788944724,333.9673366834171,13.203606877672629,11.255546841497692,30.112641679976967,0.3400264440107064,0.3400264440107064,0.09771699499632146,True,False
VLP_100_06_14_0003.dm3,630.8510638297872,464.87943262411346,11.114133352622993,9.474354220939228,29.899308595538724,0.3911558395152093,0.3911558395152093,0.05574419975054359,True,False
VLP_100_06_14_0003.dm3,665.3531353135313,394.7887788778878,11.520527460113973,9.82078894558317,29.282848609894224,0.33439120796205934,0.33439120796205934,0.02977414097770065,True,False
VLP_100_06_14_0003.dm3,666.3667820069204,755.0622837370242,11.25122916720678,9.591222920311857,27.795251055219182,0.3646444999960704,0.3646444999960704,0.07027283689263066,True,False
VLP_100_06_14_0003.dm3,682.1179361179361,100.88452088452088,13.352059340357135,11.382096629215674,32.10804774277926,0.32170340331726593,0.32170340331726593,0.13452181925335027,True,False
VLP_100_06_14_0003.dm3,683.2939481268012,498.8991354466859,12.328657468399514,10.509687459947386,30.500565082024913,0.3830359616964261,0.3830359616964261,0.06308078786261008,True,False
VLP_100_06_14_0003.dm3,685.4659090909091,985.2121212121212,10.753578571029195,9.166995688475081,29.42177087413731,0.41405156309155744,0.41405156309155744,0.03842589889686872,True,False
VLP_100_06_14_0003.dm3,693.3037037037037,849.9148148148148,10.875091790363326,9.27058084855655,29.362785849559483,0.4573370516564896,0.4573370516564896,0.05711367599285714,True,False
VLP_100_06_14_0003.dm3,714.0639097744361,62.62781954887218,10.794234967725819,9.201653640780462,27.22653484733443,0.40817355762252056,0.40817355762252056,0.08630500840301807,True,False
